timestamp,temperature,target_temperature,pwm_output
1740536938.324,2047.750,50.000,0
1740536939.324,2047.750,50.000,0
1740536940.324,2047.750,50.000,0
1740536941.324,2047.750,50.000,0
1740536942.324,2047.750,50.000,0
1740536943.324,2047.750,50.000,0
1740536944.324,2047.750,50.000,0
1740536945.324,2047.750,50.000,0
1740536946.324,2047.750,50.000,0
1740536947.324,2047.750,50.000,0
1740536948.324,2047.750,50.000,0
1740536949.324,2047.750,50.000,0
1740536950.324,2047.750,50.000,0
1740536951.324,2047.750,50.000,0
1740536952.324,2047.750,50.000,0
1740536953.324,2047.750,50.000,0
1740536954.324,2047.750,50.000,0
1740536955.324,2047.750,50.000,0
1740536956.324,2047.750,50.000,0
1740536957.324,2047.750,50.000,0
1740536958.324,2047.750,50.000,0
1740536959.324,2047.750,50.000,0
1740536960.324,2047.750,50.000,0
1740536961.324,2047.750,50.000,0
1740536962.324,2047.750,50.000,0
1740536963.324,2047.750,50.000,0
1740536964.324,2047.750,50.000,0
1740536965.324,2047.750,50.000,0
1740536966.324,2047.750,50.000,0
1740536967.324,2047.750,50.000,0
1740536968.325,2047.750,50.000,0
1740536969.325,2047.750,50.000,0
1740536970.325,2047.750,50.000,0
1740536971.325,2047.750,50.000,0
1740536972.325,2047.750,50.000,0
1740536973.325,2047.750,50.000,0
1740536974.325,2047.750,50.000,0
1740536975.325,2047.750,50.000,0
1740536976.325,2047.750,50.000,0
1740536977.325,2047.750,50.000,0
1740536978.325,2047.750,50.000,0
1740536979.325,2047.750,50.000,0
1740536980.325,2047.750,50.000,0
1740536981.326,2047.750,50.000,0
1740536982.325,2047.750,50.000,0
1740536983.325,2047.750,50.000,0
1740536984.325,2047.750,50.000,0
1740536985.325,2047.750,50.000,0
1740536986.325,2047.750,50.000,0
1740536987.325,2047.750,50.000,0
1740536988.325,2047.750,50.000,0
1740536989.325,2047.750,50.000,0
1740536990.325,2047.750,50.000,0
1740536991.325,2047.750,50.000,0
1740536992.325,2047.750,50.000,0
1740536993.325,2047.750,50.000,0
1740536994.325,2047.750,50.000,0
1740536995.325,2047.750,50.000,0
1740536996.325,2047.750,50.000,0
1740536997.326,2047.750,50.000,0
1740536998.326,2047.750,50.000,0
1740536999.326,2047.750,50.000,0
1740537000.326,2047.750,50.000,0
1740537001.326,2047.750,50.000,0
1740537002.326,2047.750,50.000,0
1740537003.326,2047.750,50.000,0
1740537004.326,2047.750,50.000,0
1740537005.326,2047.750,50.000,0
1740537006.326,2047.750,50.000,0
1740537007.326,2047.750,50.000,0
1740537008.326,2047.750,50.000,0
1740537009.326,2047.750,50.000,0
1740537010.326,2047.750,50.000,0
1740537011.326,2047.750,50.000,0
1740537012.326,2047.750,50.000,0
1740537013.326,2047.750,50.000,0
1740537014.326,2047.750,50.000,0
1740537015.326,2047.750,50.000,0
1740537016.326,2047.750,50.000,0
1740537017.326,2047.750,50.000,0
1740537018.326,2047.750,50.000,0
1740537019.326,2047.750,50.000,0
1740537020.326,2047.750,50.000,0
1740537021.326,2047.750,50.000,0
1740537022.326,2047.750,50.000,0
1740537023.326,2047.750,50.000,0
1740537024.326,2047.750,50.000,0
1740537025.326,2047.750,50.000,0
1740537026.326,2047.750,50.000,0
1740537027.326,2047.750,50.000,0
1740537028.327,2047.750,50.000,0
1740537029.327,2047.750,50.000,0
1740537030.327,2047.750,50.000,0
1740537031.327,2047.750,50.000,0
1740537032.327,2047.750,50.000,0
1740537033.327,2047.750,50.000,0
1740537034.327,2047.750,50.000,0
1740537035.327,2047.750,50.000,0
1740537036.327,2047.750,50.000,0
1740537037.327,2047.750,50.000,0
1740537038.327,2047.750,50.000,0
1740537039.327,2047.750,50.000,0
1740537040.327,2047.750,50.000,0
1740537041.327,2047.750,50.000,0
1740537042.327,2047.750,50.000,0
1740537043.327,2047.750,50.000,0
1740537044.327,2047.750,50.000,0
1740537045.327,2047.750,50.000,0
1740537046.327,2047.750,50.000,0
1740537047.327,2047.750,50.000,0
1740537048.327,2047.750,50.000,0
1740537049.327,2047.750,50.000,0
1740537050.327,2047.750,50.000,0
1740537051.327,2047.750,50.000,0
1740537052.327,2047.750,50.000,0
1740537053.327,2047.750,50.000,0
1740537054.327,2047.750,50.000,0
1740537055.327,2047.750,50.000,0
1740537056.327,2047.750,50.000,0
1740537057.328,2047.750,50.000,0
1740537058.328,2047.750,50.000,0
1740537059.328,2047.750,50.000,0
1740537060.328,2047.750,50.000,0
1740537061.328,2047.750,50.000,0
1740537062.328,2047.750,50.000,0
1740537063.328,2047.750,50.000,0
1740537064.328,2047.750,50.000,0
1740537065.328,2047.750,50.000,0
1740537066.328,2047.750,50.000,0
1740537067.328,2047.750,50.000,0
1740537068.328,2047.750,50.000,0
1740537069.328,2047.750,50.000,0
1740537070.328,2047.750,50.000,0
1740537071.328,2047.750,50.000,0
1740537072.328,2047.750,50.000,0
1740537073.328,2047.750,50.000,0
1740537074.328,2047.750,50.000,0
1740537075.328,2047.750,50.000,0
1740537076.328,2047.750,50.000,0
1740537077.328,2047.750,50.000,0
1740537078.328,2047.750,50.000,0
1740537079.328,2047.750,50.000,0
1740537080.328,2047.750,50.000,0
1740537081.328,2047.750,50.000,0
1740537082.328,2047.750,50.000,0
1740537083.328,2047.750,50.000,0
1740537084.328,2047.750,50.000,0
1740537085.328,2047.750,50.000,0
1740537086.328,2047.750,50.000,0
1740537087.328,2047.750,50.000,0
1740537088.329,2047.750,50.000,0
1740537089.329,2047.750,50.000,0
1740537090.329,2047.750,50.000,0
1740537091.329,2047.750,50.000,0
1740537092.329,2047.750,50.000,0
1740537093.329,2047.750,50.000,0
1740537094.329,2047.750,50.000,0
1740537095.329,2047.750,50.000,0
1740537096.329,2047.750,50.000,0
1740537097.329,2047.750,50.000,0
1740537098.329,2047.750,50.000,0
1740537099.329,2047.750,50.000,0
1740537100.329,2047.750,50.000,0
1740537101.329,2047.750,50.000,0
1740537102.329,2047.750,50.000,0
1740537103.329,2047.750,50.000,0
1740537104.329,2047.750,50.000,0
1740537105.329,2047.750,50.000,0
1740537106.329,2047.750,50.000,0
1740537107.329,2047.750,50.000,0
1740537108.329,2047.750,50.000,0
1740537109.329,2047.750,50.000,0
1740537110.329,2047.750,50.000,0
1740537111.329,2047.750,50.000,0
1740537112.329,2047.750,50.000,0
1740537113.329,2047.750,50.000,0
1740537114.329,2047.750,50.000,0
1740537115.329,2047.750,50.000,0
1740537116.329,2047.750,50.000,0
1740537117.330,2047.750,50.000,0
1740537118.330,2047.750,50.000,0
1740537119.330,2047.750,50.000,0
1740537120.330,2047.750,50.000,0
1740537121.330,2047.750,50.000,0
1740537122.330,2047.750,50.000,0
1740537123.330,2047.750,50.000,0
1740537124.330,2047.750,50.000,0
1740537125.330,2047.750,50.000,0
1740537126.330,2047.750,50.000,0
1740537127.330,2047.750,50.000,0
1740537128.330,2047.750,50.000,0
1740537129.330,2047.750,50.000,0
1740537130.330,2047.750,50.000,0
1740537131.330,2047.750,50.000,0
1740537132.330,2047.750,50.000,0
1740537133.330,2047.750,50.000,0
1740537134.330,2047.750,50.000,0
1740537135.330,2047.750,50.000,0
1740537136.330,2047.750,50.000,0
1740537137.330,2047.750,50.000,0
1740537138.330,2047.750,50.000,0
1740537139.330,2047.750,50.000,0
1740537140.330,2047.750,50.000,0
1740537141.330,2047.750,50.000,0
1740537142.330,2047.750,50.000,0
1740537143.330,2047.750,50.000,0
1740537144.330,2047.750,50.000,0
1740537145.330,2047.750,50.000,0
1740537146.330,2047.750,50.000,0
1740537147.331,2047.750,50.000,0
1740537148.331,2047.750,50.000,0
1740537149.331,2047.750,50.000,0
1740537150.331,2047.750,50.000,0
1740537151.331,2047.750,50.000,0
1740537152.331,2047.750,50.000,0
1740537153.331,2047.750,50.000,0
1740537154.331,2047.750,50.000,0
1740537155.331,2047.750,50.000,0
1740537156.331,2047.750,50.000,0
1740537157.331,2047.750,50.000,0
1740537158.331,2047.750,50.000,0
1740537159.331,2047.750,50.000,0
1740537160.331,2047.750,50.000,0
1740537161.331,2047.750,50.000,0
1740537162.331,2047.750,50.000,0
1740537163.331,2047.750,50.000,0
1740537164.331,2047.750,50.000,0
1740537165.331,2047.750,50.000,0
1740537166.331,2047.750,50.000,0
1740537167.331,2047.750,50.000,0
1740537168.331,2047.750,50.000,0
1740537169.331,2047.750,50.000,0
1740537170.331,2047.750,50.000,0
1740537171.331,2047.750,50.000,0
1740537172.331,2047.750,50.000,0
1740537173.331,2047.750,50.000,0
1740537174.331,2047.750,50.000,0
1740537175.331,2047.750,50.000,0
1740537176.331,2047.750,50.000,0
1740537177.332,2047.750,50.000,0
1740537178.332,2047.750,50.000,0
1740537179.332,2047.750,50.000,0
1740537180.332,2047.750,50.000,0
1740537181.332,2047.750,50.000,0
1740537182.332,2047.750,50.000,0
1740537183.332,2047.750,50.000,0
1740537184.332,2047.750,50.000,0
1740537185.332,2047.750,50.000,0
1740537186.332,2047.750,50.000,0
1740537187.332,2047.750,50.000,0
1740537188.332,2047.750,50.000,0
1740537189.332,2047.750,50.000,0
1740537190.332,2047.750,50.000,0
1740537191.332,2047.750,50.000,0
1740537192.332,2047.750,50.000,0
1740537193.332,2047.750,50.000,0
1740537194.332,2047.750,50.000,0
1740537195.332,2047.750,50.000,0
1740537196.332,2047.750,50.000,0
1740537197.332,2047.750,50.000,0
1740537198.332,2047.750,50.000,0
1740537199.332,2047.750,50.000,0
1740537200.332,2047.750,50.000,0
1740537201.332,2047.750,50.000,0
1740537202.332,2047.750,50.000,0
1740537203.332,2047.750,50.000,0
1740537204.333,2047.750,50.000,0
1740537205.333,2047.750,50.000,0
1740537206.333,2047.750,50.000,0
1740537207.333,2047.750,50.000,0
1740537208.333,2047.750,50.000,0
1740537209.333,2047.750,50.000,0
1740537210.333,2047.750,50.000,0
1740537211.333,2047.750,50.000,0
1740537212.333,2047.750,50.000,0
1740537213.333,2047.750,50.000,0
1740537214.333,2047.750,50.000,0
1740537215.333,2047.750,50.000,0
1740537216.333,2047.750,50.000,0
1740537217.333,2047.750,50.000,0
1740537218.333,2047.750,50.000,0
1740537219.333,2047.750,50.000,0
1740537220.333,2047.750,50.000,0
1740537221.333,2047.750,50.000,0
1740537222.333,2047.750,50.000,0
1740537223.333,2047.750,50.000,0
1740537224.333,2047.750,50.000,0
1740537225.333,2047.750,50.000,0
1740537226.333,2047.750,50.000,0
1740537227.333,2047.750,50.000,0
1740537228.333,2047.750,50.000,0
1740537229.333,2047.750,50.000,0
1740537230.333,2047.750,50.000,0
1740537231.333,2047.750,50.000,0
1740537232.333,2047.750,50.000,0
1740537233.334,2047.750,50.000,0
1740537234.334,2047.750,50.000,0
1740537235.334,2047.750,50.000,0
1740537236.334,2047.750,50.000,0
1740537237.334,2047.750,50.000,0
1740537238.334,2047.750,50.000,0
1740537239.334,2047.750,50.000,0
1740537240.334,2047.750,50.000,0
1740537241.334,2047.750,50.000,0
1740537242.334,2047.750,50.000,0
1740537243.334,2047.750,50.000,0
1740537244.334,2047.750,50.000,0
1740537245.334,2047.750,50.000,0
1740537246.334,2047.750,50.000,0
1740537247.334,2047.750,50.000,0
1740537248.334,2047.750,50.000,0
1740537249.334,2047.750,50.000,0
1740537250.334,2047.750,50.000,0
1740537251.334,2047.750,50.000,0
1740537252.334,2047.750,50.000,0
1740537253.334,2047.750,50.000,0
1740537254.334,2047.750,50.000,0
1740537255.334,2047.750,50.000,0
1740537256.334,2047.750,50.000,0
1740537257.334,2047.750,50.000,0
1740537258.334,2047.750,50.000,0
1740537259.334,2047.750,50.000,0
1740537260.334,2047.750,50.000,0
1740537261.335,2047.750,50.000,0
1740537262.335,2047.750,50.000,0
1740537263.335,2047.750,50.000,0
1740537264.335,2047.750,50.000,0
1740537265.335,2047.750,50.000,0
1740537266.335,2047.750,50.000,0
1740537267.335,2047.750,50.000,0
1740537268.335,2047.750,50.000,0
1740537269.335,2047.750,50.000,0
1740537270.335,2047.750,50.000,0
1740537271.335,2047.750,50.000,0
1740537272.335,2047.750,50.000,0
1740537273.335,2047.750,50.000,0
1740537274.335,2047.750,50.000,0
1740537275.335,2047.750,50.000,0
1740537276.335,2047.750,50.000,0
1740537277.335,2047.750,50.000,0
1740537278.335,2047.750,50.000,0
1740537279.335,2047.750,50.000,0
1740537280.335,2047.750,50.000,0
1740537281.335,2047.750,50.000,0
1740537282.335,2047.750,50.000,0
1740537283.335,2047.750,50.000,0
1740537284.335,2047.750,50.000,0
1740537285.335,2047.750,50.000,0
1740537286.335,2047.750,50.000,0
1740537287.335,2047.750,50.000,0
1740537288.336,2047.750,50.000,0
1740537289.335,2047.750,50.000,0
1740537290.336,2047.750,50.000,0
1740537291.336,2047.750,50.000,0
1740537292.336,2047.750,50.000,0
1740537293.336,2047.750,50.000,0
1740537294.336,2047.750,50.000,0
1740537295.336,2047.750,50.000,0
1740537296.336,2047.750,50.000,0
1740537297.336,2047.750,50.000,0
1740537298.336,2047.750,50.000,0
1740537299.336,2047.750,50.000,0
1740537300.336,2047.750,50.000,0
1740537301.336,2047.750,50.000,0
1740537302.336,2047.750,50.000,0
1740537303.336,2047.750,50.000,0
1740537304.336,2047.750,50.000,0
1740537305.336,2047.750,50.000,0
1740537306.336,2047.750,50.000,0
1740537307.336,2047.750,50.000,0
1740537308.336,2047.750,50.000,0
1740537309.336,2047.750,50.000,0
1740537310.336,2047.750,50.000,0
1740537311.336,2047.750,50.000,0
1740537312.336,2047.750,50.000,0
1740537313.336,2047.750,50.000,0
1740537314.336,2047.750,50.000,0
1740537315.336,2047.750,50.000,0
1740537316.336,2047.750,50.000,0
1740537317.337,2047.750,50.000,0
1740537318.337,2047.750,50.000,0
1740537319.337,2047.750,50.000,0
1740537320.337,2047.750,50.000,0
1740537321.337,2047.750,50.000,0
1740537322.337,2047.750,50.000,0
1740537323.337,2047.750,50.000,0
1740537324.337,2047.750,50.000,0
1740537325.337,2047.750,50.000,0
1740537326.337,2047.750,50.000,0
1740537327.337,2047.750,50.000,0
1740537328.337,2047.750,50.000,0
1740537329.337,2047.750,50.000,0
1740537330.337,2047.750,50.000,0
1740537331.337,2047.750,50.000,0
1740537332.337,2047.750,50.000,0
1740537333.337,2047.750,50.000,0
1740537334.337,2047.750,50.000,0
1740537335.337,2047.750,50.000,0
1740537336.337,2047.750,50.000,0
1740537337.337,2047.750,50.000,0
1740537338.337,2047.750,50.000,0
1740537339.337,2047.750,50.000,0
1740537340.337,2047.750,50.000,0
1740537341.337,2047.750,50.000,0
1740537342.337,2047.750,50.000,0
1740537343.337,2047.750,50.000,0
1740537344.337,2047.750,50.000,0
1740537345.338,2047.750,50.000,0
1740537346.338,2047.750,50.000,0
1740537347.338,2047.750,50.000,0
1740537348.338,2047.750,50.000,0
1740537349.338,2047.750,50.000,0
1740537350.338,2047.750,50.000,0
1740537351.338,2047.750,50.000,0
1740537352.338,2047.750,50.000,0
1740537353.338,2047.750,50.000,0
1740537354.338,2047.750,50.000,0
1740537355.338,2047.750,50.000,0
1740537356.338,2047.750,50.000,0
1740537357.338,2047.750,50.000,0
1740537358.338,2047.750,50.000,0
1740537359.338,2047.750,50.000,0
1740537360.338,2047.750,50.000,0
1740537361.338,2047.750,50.000,0
1740537362.338,2047.750,50.000,0
1740537363.338,2047.750,50.000,0
1740537364.338,2047.750,50.000,0
1740537365.338,2047.750,50.000,0
1740537366.338,2047.750,50.000,0
1740537367.338,2047.750,50.000,0
1740537368.338,2047.750,50.000,0
1740537369.338,2047.750,50.000,0
1740537370.338,2047.750,50.000,0
1740537371.338,2047.750,50.000,0
1740537372.339,2047.750,50.000,0
1740537373.339,2047.750,50.000,0
1740537374.339,2047.750,50.000,0
1740537375.339,2047.750,50.000,0
1740537376.339,2047.750,50.000,0
1740537377.339,2047.750,50.000,0
1740537378.339,2047.750,50.000,0
1740537379.339,2047.750,50.000,0
1740537380.339,2047.750,50.000,0
1740537381.339,2047.750,50.000,0
1740537382.339,2047.750,50.000,0
1740537383.339,2047.750,50.000,0
1740537384.339,2047.750,50.000,0
1740537385.339,2047.750,50.000,0
1740537386.339,2047.750,50.000,0
1740537387.339,2047.750,50.000,0
1740537388.339,2047.750,50.000,0
1740537389.339,2047.750,50.000,0
1740537390.339,2047.750,50.000,0
1740537391.339,2047.750,50.000,0
1740537392.339,2047.750,50.000,0
1740537393.339,2047.750,50.000,0
1740537394.339,2047.750,50.000,0
1740537395.339,2047.750,50.000,0
1740537396.339,2047.750,50.000,0
1740537397.339,2047.750,50.000,0
1740537398.339,2047.750,50.000,0
1740537399.339,2047.750,50.000,0
1740537400.339,2047.750,50.000,0
1740537401.339,2047.750,50.000,0
1740537402.340,2047.750,50.000,0
1740537403.340,2047.750,50.000,0
1740537404.340,2047.750,50.000,0
1740537405.340,2047.750,50.000,0
1740537406.340,2047.750,50.000,0
1740537407.340,2047.750,50.000,0
1740537408.340,2047.750,50.000,0
1740537409.340,2047.750,50.000,0
1740537410.340,2047.750,50.000,0
1740537411.340,2047.750,50.000,0
1740537412.340,2047.750,50.000,0
1740537413.340,2047.750,50.000,0
1740537414.340,2047.750,50.000,0
1740537415.340,2047.750,50.000,0
1740537416.340,2047.750,50.000,0
1740537417.340,2047.750,50.000,0
1740537418.340,2047.750,50.000,0
1740537419.340,2047.750,50.000,0
1740537420.340,2047.750,50.000,0
1740537421.340,2047.750,50.000,0
1740537422.340,2047.750,50.000,0
1740537423.340,2047.750,50.000,0
1740537424.340,2047.750,50.000,0
1740537425.340,2047.750,50.000,0
1740537426.340,2047.750,50.000,0
1740537427.340,2047.750,50.000,0
1740537428.340,2047.750,50.000,0
1740537429.340,2047.750,50.000,0
1740537430.341,2047.750,50.000,0
1740537431.341,2047.750,50.000,0
1740537432.341,2047.750,50.000,0
1740537433.341,2047.750,50.000,0
1740537434.341,2047.750,50.000,0
1740537435.341,2047.750,50.000,0
1740537436.341,2047.750,50.000,0
1740537437.341,2047.750,50.000,0
1740537438.341,2047.750,50.000,0
1740537439.341,2047.750,50.000,0
1740537440.341,2047.750,50.000,0
1740537441.341,2047.750,50.000,0
1740537442.341,2047.750,50.000,0
1740537443.341,2047.750,50.000,0
1740537444.341,2047.750,50.000,0
1740537445.341,2047.750,50.000,0
1740537446.341,2047.750,50.000,0
1740537447.341,2047.750,50.000,0
1740537448.341,2047.750,50.000,0
1740537449.341,2047.750,50.000,0
1740537450.341,2047.750,50.000,0
1740537451.341,2047.750,50.000,0
1740537452.341,2047.750,50.000,0
1740537453.341,2047.750,50.000,0
1740537454.341,2047.750,50.000,0
1740537455.341,2047.750,50.000,0
1740537456.341,2047.750,50.000,0
1740537457.341,2047.750,50.000,0
1740537458.342,2047.750,50.000,0
1740537459.342,2047.750,50.000,0
1740537460.342,2047.750,50.000,0
1740537461.342,2047.750,50.000,0
1740537462.342,2047.750,50.000,0
1740537463.342,2047.750,50.000,0
1740537464.342,2047.750,50.000,0
1740537465.342,2047.750,50.000,0
1740537466.342,2047.750,50.000,0
1740537467.342,2047.750,50.000,0
1740537468.342,2047.750,50.000,0
1740537469.342,2047.750,50.000,0
1740537470.342,2047.750,50.000,0
1740537471.342,2047.750,50.000,0
1740537472.342,2047.750,50.000,0
1740537473.342,2047.750,50.000,0
1740537474.342,2047.750,50.000,0
1740537475.342,2047.750,50.000,0
1740537476.342,2047.750,50.000,0
1740537477.342,2047.750,50.000,0
1740537478.342,2047.750,50.000,0
1740537479.342,2047.750,50.000,0
1740537480.342,2047.750,50.000,0
1740537481.342,2047.750,50.000,0
1740537482.342,2047.750,50.000,0
1740537483.342,2047.750,50.000,0
1740537484.342,2047.750,50.000,0
1740537485.342,2047.750,50.000,0
1740537486.342,2047.750,50.000,0
1740537487.343,2047.750,50.000,0
1740537488.343,2047.750,50.000,0
1740537489.343,2047.750,50.000,0
1740537490.343,2047.750,50.000,0
1740537491.343,2047.750,50.000,0
1740537492.343,2047.750,50.000,0
1740537493.343,2047.750,50.000,0
1740537494.343,2047.750,50.000,0
1740537495.343,2047.750,50.000,0
1740537496.343,2047.750,50.000,0
1740537497.343,2047.750,50.000,0
1740537498.343,2047.750,50.000,0
1740537499.343,2047.750,50.000,0
1740537500.343,2047.750,50.000,0
1740537501.343,2047.750,50.000,0
1740537502.343,2047.750,50.000,0
1740537503.343,2047.750,50.000,0
1740537504.343,2047.750,50.000,0
1740537505.343,2047.750,50.000,0
1740537506.343,2047.750,50.000,0
1740537507.343,2047.750,50.000,0
1740537508.343,2047.750,50.000,0
1740537509.343,2047.750,50.000,0
1740537510.343,2047.750,50.000,0
1740537511.343,2047.750,50.000,0
1740537512.343,2047.750,50.000,0
1740537513.343,2047.750,50.000,0
1740537514.343,2047.750,50.000,0
1740537515.344,2047.750,50.000,0
1740537516.344,2047.750,50.000,0
1740537517.344,2047.750,50.000,0
1740537518.344,2047.750,50.000,0
1740537519.344,2047.750,50.000,0
1740537520.344,2047.750,50.000,0
