timestamp,temperature,target_temperature,pwm_output
1740533775.901,2047.750,50.000,0
1740533776.901,2047.750,50.000,0
1740533777.901,2047.750,50.000,0
1740533778.902,2047.750,50.000,0
1740533779.902,2047.750,50.000,0
1740533780.902,2047.750,50.000,0
1740533781.902,2047.750,50.000,0
1740533782.902,2047.750,50.000,0
1740533783.902,2047.750,50.000,0
1740533784.902,2047.750,50.000,0
1740533785.902,2047.750,50.000,0
1740533786.902,2047.750,50.000,0
1740533787.902,2047.750,50.000,0
1740533788.902,2047.750,50.000,0
1740533789.902,2047.750,50.000,0
1740533790.902,2047.750,50.000,0
1740533791.902,2047.750,50.000,0
1740533792.902,2047.750,50.000,0
1740533793.902,2047.750,50.000,0
1740533794.902,2047.750,50.000,0
1740533795.902,2047.750,50.000,0
1740533796.902,2047.750,50.000,0
1740533797.902,2047.750,50.000,0
1740533798.902,2047.750,50.000,0
1740533799.902,2047.750,50.000,0
1740533800.902,2047.750,50.000,0
1740533801.902,2047.750,50.000,0
1740533802.902,2047.750,50.000,0
1740533803.902,2047.750,50.000,0
1740533804.902,2047.750,50.000,0
1740533805.902,2047.750,50.000,0
1740533806.902,2047.750,50.000,0
1740533807.903,2047.750,50.000,0
1740533808.903,2047.750,50.000,0
1740533809.903,2047.750,50.000,0
1740533810.903,2047.750,50.000,0
1740533811.903,2047.750,50.000,0
1740533812.903,2047.750,50.000,0
1740533813.903,2047.750,50.000,0
1740533814.903,2047.750,50.000,0
1740533815.903,2047.750,50.000,0
1740533816.903,2047.750,50.000,0
1740533817.903,2047.750,50.000,0
1740533818.903,2047.750,50.000,0
1740533819.903,2047.750,50.000,0
1740533820.903,2047.750,50.000,0
1740533821.903,2047.750,50.000,0
1740533822.903,2047.750,50.000,0
1740533823.903,2047.750,50.000,0
1740533824.903,2047.750,50.000,0
1740533825.903,2047.750,50.000,0
1740533826.903,2047.750,50.000,0
1740533827.903,2047.750,50.000,0
1740533828.903,2047.750,50.000,0
1740533829.903,2047.750,50.000,0
1740533830.903,2047.750,50.000,0
1740533831.903,2047.750,50.000,0
1740533832.903,2047.750,50.000,0
1740533833.904,2047.750,50.000,0
1740533834.903,2047.750,50.000,0
1740533835.904,2047.750,50.000,0
1740533836.904,2047.750,50.000,0
1740533837.904,2047.750,50.000,0
1740533838.904,2047.750,50.000,0
1740533839.904,2047.750,50.000,0
1740533840.904,2047.750,50.000,0
1740533841.904,2047.750,50.000,0
1740533842.904,2047.750,50.000,0
1740533843.904,2047.750,50.000,0
1740533844.904,2047.750,50.000,0
1740533845.904,2047.750,50.000,0
1740533846.904,2047.750,50.000,0
1740533847.904,2047.750,50.000,0
1740533848.904,2047.750,50.000,0
1740533849.904,2047.750,50.000,0
1740533850.904,2047.750,50.000,0
1740533851.904,2047.750,50.000,0
1740533852.904,2047.750,50.000,0
1740533853.904,2047.750,50.000,0
1740533854.904,2047.750,50.000,0
1740533855.904,2047.750,50.000,0
1740533856.904,2047.750,50.000,0
1740533857.904,2047.750,50.000,0
1740533858.904,2047.750,50.000,0
1740533859.904,2047.750,50.000,0
1740533860.904,2047.750,50.000,0
1740533861.904,2047.750,50.000,0
1740533862.904,2047.750,50.000,0
1740533863.904,2047.750,50.000,0
1740533864.904,2047.750,50.000,0
1740533865.904,2047.750,50.000,0
1740533866.904,2047.750,50.000,0
1740533867.905,2047.750,50.000,0
1740533868.905,2047.750,50.000,0
1740533869.905,2047.750,50.000,0
1740533870.905,2047.750,50.000,0
1740533871.905,2047.750,50.000,0
1740533872.905,2047.750,50.000,0
1740533873.905,2047.750,50.000,0
1740533874.905,2047.750,50.000,0
1740533875.905,2047.750,50.000,0
1740533876.905,2047.750,50.000,0
1740533877.905,2047.750,50.000,0
1740533878.905,2047.750,50.000,0
1740533879.905,2047.750,50.000,0
1740533880.905,2047.750,50.000,0
1740533881.905,2047.750,50.000,0
1740533882.905,2047.750,50.000,0
1740533883.905,2047.750,50.000,0
1740533884.905,2047.750,50.000,0
1740533885.905,2047.750,50.000,0
1740533886.905,2047.750,50.000,0
1740533887.905,2047.750,50.000,0
1740533888.905,2047.750,50.000,0
1740533889.905,2047.750,50.000,0
1740533890.905,2047.750,50.000,0
1740533891.905,2047.750,50.000,0
1740533892.905,2047.750,50.000,0
1740533893.905,2047.750,50.000,0
1740533894.906,2047.750,50.000,0
1740533895.905,2047.750,50.000,0
1740533896.905,2047.750,50.000,0
1740533897.906,2047.750,50.000,0
1740533898.906,2047.750,50.000,0
1740533899.906,2047.750,50.000,0
1740533900.906,2047.750,50.000,0
1740533901.906,2047.750,50.000,0
1740533902.906,2047.750,50.000,0
1740533903.906,2047.750,50.000,0
1740533904.906,2047.750,50.000,0
1740533905.906,2047.750,50.000,0
1740533906.906,2047.750,50.000,0
1740533907.906,2047.750,50.000,0
1740533908.906,2047.750,50.000,0
1740533909.906,2047.750,50.000,0
1740533910.906,2047.750,50.000,0
1740533911.906,2047.750,50.000,0
1740533912.906,2047.750,50.000,0
1740533913.906,2047.750,50.000,0
1740533914.906,2047.750,50.000,0
1740533915.906,2047.750,50.000,0
1740533916.906,2047.750,50.000,0
1740533917.906,2047.750,50.000,0
1740533918.906,2047.750,50.000,0
1740533919.906,2047.750,50.000,0
1740533920.906,2047.750,50.000,0
1740533921.906,2047.750,50.000,0
1740533922.906,2047.750,50.000,0
1740533923.906,2047.750,50.000,0
1740533924.907,2047.750,50.000,0
1740533925.906,2047.750,50.000,0
1740533926.907,2047.750,50.000,0
1740533927.907,2047.750,50.000,0
1740533928.907,2047.750,50.000,0
1740533929.907,2047.750,50.000,0
1740533930.907,2047.750,50.000,0
1740533931.907,2047.750,50.000,0
1740533932.907,2047.750,50.000,0
1740533933.907,2047.750,50.000,0
1740533934.907,2047.750,50.000,0
1740533935.907,2047.750,50.000,0
1740533936.907,2047.750,50.000,0
1740533937.907,2047.750,50.000,0
1740533938.907,2047.750,50.000,0
1740533939.907,2047.750,50.000,0
1740533940.907,2047.750,50.000,0
1740533941.907,2047.750,50.000,0
1740533942.907,2047.750,50.000,0
1740533943.907,2047.750,50.000,0
1740533944.907,2047.750,50.000,0
1740533945.907,2047.750,50.000,0
1740533946.907,2047.750,50.000,0
1740533947.907,2047.750,50.000,0
1740533948.907,2047.750,50.000,0
1740533949.907,2047.750,50.000,0
1740533950.907,2047.750,50.000,0
1740533951.907,2047.750,50.000,0
1740533952.907,2047.750,50.000,0
1740533953.907,2047.750,50.000,0
1740533954.907,2047.750,50.000,0
1740533955.907,2047.750,50.000,0
1740533956.908,2047.750,50.000,0
1740533957.908,2047.750,50.000,0
1740533958.908,2047.750,50.000,0
1740533959.908,2047.750,50.000,0
1740533960.908,2047.750,50.000,0
1740533961.908,2047.750,50.000,0
1740533962.908,2047.750,50.000,0
1740533963.908,2047.750,50.000,0
1740533964.908,2047.750,50.000,0
1740533965.908,2047.750,50.000,0
1740533966.908,2047.750,50.000,0
1740533967.908,2047.750,50.000,0
1740533968.908,2047.750,50.000,0
1740533969.908,2047.750,50.000,0
1740533970.908,2047.750,50.000,0
1740533971.908,2047.750,50.000,0
1740533972.908,2047.750,50.000,0
1740533973.908,2047.750,50.000,0
1740533974.908,2047.750,50.000,0
1740533975.908,2047.750,50.000,0
1740533976.908,2047.750,50.000,0
1740533977.908,2047.750,50.000,0
1740533978.908,2047.750,50.000,0
1740533979.908,2047.750,50.000,0
1740533980.908,2047.750,50.000,0
1740533981.908,2047.750,50.000,0
1740533982.908,2047.750,50.000,0
1740533983.908,2047.750,50.000,0
1740533984.908,2047.750,50.000,0
1740533985.909,2047.750,50.000,0
1740533986.909,2047.750,50.000,0
1740533987.909,2047.750,50.000,0
1740533988.909,2047.750,50.000,0
1740533989.909,2047.750,50.000,0
1740533990.909,2047.750,50.000,0
1740533991.909,2047.750,50.000,0
1740533992.909,2047.750,50.000,0
1740533993.909,2047.750,50.000,0
1740533994.909,2047.750,50.000,0
1740533995.909,2047.750,50.000,0
1740533996.909,2047.750,50.000,0
1740533997.909,2047.750,50.000,0
1740533998.909,2047.750,50.000,0
1740533999.909,2047.750,50.000,0
1740534000.909,2047.750,50.000,0
1740534001.909,2047.750,50.000,0
1740534002.909,2047.750,50.000,0
1740534003.909,2047.750,50.000,0
1740534004.909,2047.750,50.000,0
1740534005.909,2047.750,50.000,0
1740534006.909,2047.750,50.000,0
1740534007.909,2047.750,50.000,0
1740534008.909,2047.750,50.000,0
1740534009.909,2047.750,50.000,0
1740534010.909,2047.750,50.000,0
1740534011.909,2047.750,50.000,0
1740534012.909,2047.750,50.000,0
1740534013.909,2047.750,50.000,0
1740534014.910,2047.750,50.000,0
1740534015.910,2047.750,50.000,0
1740534016.910,2047.750,50.000,0
1740534017.910,2047.750,50.000,0
1740534018.910,2047.750,50.000,0
1740534019.910,2047.750,50.000,0
1740534020.910,2047.750,50.000,0
1740534021.910,2047.750,50.000,0
1740534022.910,2047.750,50.000,0
1740534023.910,2047.750,50.000,0
1740534024.910,2047.750,50.000,0
1740534025.910,2047.750,50.000,0
1740534026.910,2047.750,50.000,0
1740534027.910,2047.750,50.000,0
1740534028.910,2047.750,50.000,0
1740534029.910,2047.750,50.000,0
1740534030.910,2047.750,50.000,0
1740534031.910,2047.750,50.000,0
1740534032.910,2047.750,50.000,0
1740534033.910,2047.750,50.000,0
1740534034.910,2047.750,50.000,0
1740534035.910,2047.750,50.000,0
1740534036.910,2047.750,50.000,0
1740534037.910,2047.750,50.000,0
1740534038.910,2047.750,50.000,0
1740534039.910,2047.750,50.000,0
1740534040.910,2047.750,50.000,0
1740534041.910,2047.750,50.000,0
1740534042.910,2047.750,50.000,0
1740534043.910,2047.750,50.000,0
1740534044.911,2047.750,50.000,0
1740534045.911,2047.750,50.000,0
1740534046.911,2047.750,50.000,0
1740534047.911,2047.750,50.000,0
1740534048.911,2047.750,50.000,0
1740534049.911,2047.750,50.000,0
1740534050.911,2047.750,50.000,0
1740534051.911,2047.750,50.000,0
1740534052.911,2047.750,50.000,0
1740534053.911,2047.750,50.000,0
1740534054.911,2047.750,50.000,0
1740534055.911,2047.750,50.000,0
1740534056.911,2047.750,50.000,0
1740534057.911,2047.750,50.000,0
1740534058.911,2047.750,50.000,0
1740534059.911,2047.750,50.000,0
1740534060.911,2047.750,50.000,0
1740534061.911,2047.750,50.000,0
1740534062.911,2047.750,50.000,0
1740534063.911,2047.750,50.000,0
1740534064.911,2047.750,50.000,0
1740534065.911,2047.750,50.000,0
1740534066.911,2047.750,50.000,0
1740534067.911,2047.750,50.000,0
1740534068.911,2047.750,50.000,0
1740534069.911,2047.750,50.000,0
1740534070.911,2047.750,50.000,0
1740534071.911,2047.750,50.000,0
1740534072.911,2047.750,50.000,0
1740534073.911,2047.750,50.000,0
1740534074.911,2047.750,50.000,0
1740534075.912,2047.750,50.000,0
1740534076.912,2047.750,50.000,0
1740534077.912,2047.750,50.000,0
1740534078.912,2047.750,50.000,0
1740534079.912,2047.750,50.000,0
1740534080.912,2047.750,50.000,0
1740534081.912,2047.750,50.000,0
1740534082.912,2047.750,50.000,0
1740534083.912,2047.750,50.000,0
1740534084.912,2047.750,50.000,0
1740534085.912,2047.750,50.000,0
1740534086.912,2047.750,50.000,0
1740534087.912,2047.750,50.000,0
1740534088.912,2047.750,50.000,0
1740534089.912,2047.750,50.000,0
1740534090.912,2047.750,50.000,0
1740534091.912,2047.750,50.000,0
1740534092.912,2047.750,50.000,0
1740534093.912,2047.750,50.000,0
1740534094.912,2047.750,50.000,0
1740534095.912,2047.750,50.000,0
1740534096.912,2047.750,50.000,0
1740534097.912,2047.750,50.000,0
1740534098.912,2047.750,50.000,0
1740534099.912,2047.750,50.000,0
1740534100.912,2047.750,50.000,0
1740534101.912,2047.750,50.000,0
1740534102.912,2047.750,50.000,0
1740534103.912,2047.750,50.000,0
1740534104.913,2047.750,50.000,0
1740534105.912,2047.750,50.000,0
1740534106.913,2047.750,50.000,0
1740534107.913,2047.750,50.000,0
1740534108.913,2047.750,50.000,0
1740534109.913,2047.750,50.000,0
1740534110.913,2047.750,50.000,0
1740534111.913,2047.750,50.000,0
1740534112.913,2047.750,50.000,0
1740534113.913,2047.750,50.000,0
1740534114.913,2047.750,50.000,0
1740534115.913,2047.750,50.000,0
1740534116.913,2047.750,50.000,0
1740534117.913,2047.750,50.000,0
1740534118.913,2047.750,50.000,0
1740534119.913,2047.750,50.000,0
1740534120.913,2047.750,50.000,0
1740534121.913,2047.750,50.000,0
1740534122.913,2047.750,50.000,0
1740534123.913,2047.750,50.000,0
1740534124.913,2047.750,50.000,0
1740534125.913,2047.750,50.000,0
1740534126.913,2047.750,50.000,0
1740534127.913,2047.750,50.000,0
1740534128.913,2047.750,50.000,0
1740534129.913,2047.750,50.000,0
1740534130.913,2047.750,50.000,0
1740534131.913,2047.750,50.000,0
1740534132.913,2047.750,50.000,0
1740534133.913,2047.750,50.000,0
1740534134.914,2047.750,50.000,0
1740534135.914,2047.750,50.000,0
1740534136.914,2047.750,50.000,0
1740534137.914,2047.750,50.000,0
1740534138.914,2047.750,50.000,0
1740534139.914,2047.750,50.000,0
1740534140.914,2047.750,50.000,0
1740534141.914,2047.750,50.000,0
1740534142.914,2047.750,50.000,0
1740534143.914,2047.750,50.000,0
1740534144.914,2047.750,50.000,0
1740534145.914,2047.750,50.000,0
1740534146.914,2047.750,50.000,0
1740534147.914,2047.750,50.000,0
1740534148.914,2047.750,50.000,0
1740534149.914,2047.750,50.000,0
1740534150.914,2047.750,50.000,0
1740534151.914,2047.750,50.000,0
1740534152.914,2047.750,50.000,0
1740534153.914,2047.750,50.000,0
1740534154.914,2047.750,50.000,0
1740534155.914,2047.750,50.000,0
1740534156.914,2047.750,50.000,0
1740534157.914,2047.750,50.000,0
1740534158.914,2047.750,50.000,0
1740534159.914,2047.750,50.000,0
1740534160.914,2047.750,50.000,0
1740534161.914,2047.750,50.000,0
1740534162.914,2047.750,50.000,0
1740534163.914,2047.750,50.000,0
1740534164.915,2047.750,50.000,0
1740534165.915,2047.750,50.000,0
1740534166.915,2047.750,50.000,0
1740534167.915,2047.750,50.000,0
1740534168.915,2047.750,50.000,0
1740534169.915,2047.750,50.000,0
1740534170.915,2047.750,50.000,0
1740534171.915,2047.750,50.000,0
1740534172.915,2047.750,50.000,0
1740534173.915,2047.750,50.000,0
1740534174.915,2047.750,50.000,0
1740534175.915,2047.750,50.000,0
1740534176.915,2047.750,50.000,0
1740534177.915,2047.750,50.000,0
1740534178.915,2047.750,50.000,0
1740534179.915,2047.750,50.000,0
1740534180.915,2047.750,50.000,0
1740534181.915,2047.750,50.000,0
1740534182.915,2047.750,50.000,0
1740534183.915,2047.750,50.000,0
1740534184.915,2047.750,50.000,0
1740534185.915,2047.750,50.000,0
1740534186.915,2047.750,50.000,0
1740534187.915,2047.750,50.000,0
1740534188.915,2047.750,50.000,0
1740534189.915,2047.750,50.000,0
1740534190.915,2047.750,50.000,0
1740534191.915,2047.750,50.000,0
1740534192.915,2047.750,50.000,0
1740534193.915,2047.750,50.000,0
1740534194.916,2047.750,50.000,0
1740534195.916,2047.750,50.000,0
1740534196.916,2047.750,50.000,0
1740534197.916,2047.750,50.000,0
1740534198.916,2047.750,50.000,0
1740534199.916,2047.750,50.000,0
1740534200.916,2047.750,50.000,0
1740534201.916,2047.750,50.000,0
1740534202.916,2047.750,50.000,0
1740534203.916,2047.750,50.000,0
1740534204.916,2047.750,50.000,0
1740534205.916,2047.750,50.000,0
1740534206.916,2047.750,50.000,0
1740534207.916,2047.750,50.000,0
1740534208.916,2047.750,50.000,0
1740534209.916,2047.750,50.000,0
1740534210.916,2047.750,50.000,0
1740534211.916,2047.750,50.000,0
1740534212.916,2047.750,50.000,0
1740534213.916,2047.750,50.000,0
1740534214.916,2047.750,50.000,0
1740534215.916,2047.750,50.000,0
1740534216.916,2047.750,50.000,0
1740534217.916,2047.750,50.000,0
1740534218.916,2047.750,50.000,0
1740534219.916,2047.750,50.000,0
1740534220.916,2047.750,50.000,0
1740534221.916,2047.750,50.000,0
1740534222.916,2047.750,50.000,0
1740534223.917,2047.750,50.000,0
1740534224.917,2047.750,50.000,0
1740534225.917,2047.750,50.000,0
1740534226.917,2047.750,50.000,0
1740534227.917,2047.750,50.000,0
1740534228.917,2047.750,50.000,0
1740534229.917,2047.750,50.000,0
1740534230.917,2047.750,50.000,0
1740534231.917,2047.750,50.000,0
1740534232.917,2047.750,50.000,0
1740534233.917,2047.750,50.000,0
1740534234.917,2047.750,50.000,0
1740534235.917,2047.750,50.000,0
1740534236.917,2047.750,50.000,0
1740534237.917,2047.750,50.000,0
1740534238.917,2047.750,50.000,0
1740534239.917,2047.750,50.000,0
1740534240.917,2047.750,50.000,0
1740534241.917,2047.750,50.000,0
1740534242.917,2047.750,50.000,0
1740534243.917,2047.750,50.000,0
1740534244.917,2047.750,50.000,0
1740534245.917,2047.750,50.000,0
1740534246.917,2047.750,50.000,0
1740534247.917,2047.750,50.000,0
1740534248.917,2047.750,50.000,0
1740534249.917,2047.750,50.000,0
1740534250.917,2047.750,50.000,0
1740534251.917,2047.750,50.000,0
1740534252.918,2047.750,50.000,0
1740534253.918,2047.750,50.000,0
1740534254.918,2047.750,50.000,0
1740534255.918,2047.750,50.000,0
1740534256.918,2047.750,50.000,0
1740534257.918,2047.750,50.000,0
1740534258.918,2047.750,50.000,0
1740534259.918,2047.750,50.000,0
1740534260.918,2047.750,50.000,0
1740534261.918,2047.750,50.000,0
1740534262.918,2047.750,50.000,0
1740534263.918,2047.750,50.000,0
1740534264.918,2047.750,50.000,0
1740534265.918,2047.750,50.000,0
1740534266.918,2047.750,50.000,0
1740534267.918,2047.750,50.000,0
1740534268.918,2047.750,50.000,0
1740534269.918,2047.750,50.000,0
1740534270.918,2047.750,50.000,0
1740534271.918,2047.750,50.000,0
1740534272.918,2047.750,50.000,0
1740534273.918,2047.750,50.000,0
1740534274.918,2047.750,50.000,0
1740534275.918,2047.750,50.000,0
1740534276.918,2047.750,50.000,0
1740534277.918,2047.750,50.000,0
1740534278.918,2047.750,50.000,0
1740534279.918,2047.750,50.000,0
1740534280.918,2047.750,50.000,0
1740534281.918,2047.750,50.000,0
1740534282.918,2047.750,50.000,0
1740534283.919,2047.750,50.000,0
1740534284.919,2047.750,50.000,0
1740534285.919,2047.750,50.000,0
1740534286.919,2047.750,50.000,0
1740534287.919,2047.750,50.000,0
1740534288.919,2047.750,50.000,0
1740534289.919,2047.750,50.000,0
1740534290.919,2047.750,50.000,0
1740534291.919,2047.750,50.000,0
1740534292.919,2047.750,50.000,0
1740534293.919,2047.750,50.000,0
1740534294.919,2047.750,50.000,0
1740534295.919,2047.750,50.000,0
1740534296.919,2047.750,50.000,0
1740534297.919,2047.750,50.000,0
1740534298.919,2047.750,50.000,0
1740534299.919,2047.750,50.000,0
1740534300.919,2047.750,50.000,0
1740534301.919,2047.750,50.000,0
1740534302.919,2047.750,50.000,0
1740534303.919,2047.750,50.000,0
1740534304.919,2047.750,50.000,0
1740534305.919,2047.750,50.000,0
1740534306.919,2047.750,50.000,0
1740534307.919,2047.750,50.000,0
1740534308.919,2047.750,50.000,0
1740534309.919,2047.750,50.000,0
1740534310.919,2047.750,50.000,0
1740534311.919,2047.750,50.000,0
1740534312.920,2047.750,50.000,0
1740534313.920,2047.750,50.000,0
1740534314.920,2047.750,50.000,0
1740534315.920,2047.750,50.000,0
1740534316.920,2047.750,50.000,0
1740534317.920,2047.750,50.000,0
1740534318.920,2047.750,50.000,0
1740534319.920,2047.750,50.000,0
1740534320.920,2047.750,50.000,0
1740534321.920,2047.750,50.000,0
1740534322.920,2047.750,50.000,0
1740534323.920,2047.750,50.000,0
1740534324.920,2047.750,50.000,0
1740534325.920,2047.750,50.000,0
1740534326.920,2047.750,50.000,0
1740534327.920,2047.750,50.000,0
1740534328.920,2047.750,50.000,0
1740534329.920,2047.750,50.000,0
1740534330.920,2047.750,50.000,0
1740534331.920,2047.750,50.000,0
1740534332.920,2047.750,50.000,0
1740534333.920,2047.750,50.000,0
1740534334.920,2047.750,50.000,0
1740534335.920,2047.750,50.000,0
1740534336.920,2047.750,50.000,0
1740534337.920,2047.750,50.000,0
1740534338.920,2047.750,50.000,0
1740534339.920,2047.750,50.000,0
1740534340.920,2047.750,50.000,0
1740534341.920,2047.750,50.000,0
1740534342.921,2047.750,50.000,0
1740534343.921,2047.750,50.000,0
1740534344.921,2047.750,50.000,0
1740534345.921,2047.750,50.000,0
1740534346.921,2047.750,50.000,0
1740534347.921,2047.750,50.000,0
1740534348.921,2047.750,50.000,0
1740534349.921,2047.750,50.000,0
1740534350.921,2047.750,50.000,0
1740534351.921,2047.750,50.000,0
1740534352.921,2047.750,50.000,0
1740534353.921,2047.750,50.000,0
1740534354.921,2047.750,50.000,0
1740534355.921,2047.750,50.000,0
1740534356.921,2047.750,50.000,0
1740534357.921,2047.750,50.000,0
1740534358.921,2047.750,50.000,0
1740534359.921,2047.750,50.000,0
1740534360.921,2047.750,50.000,0
1740534361.921,2047.750,50.000,0
1740534362.921,2047.750,50.000,0
1740534363.921,2047.750,50.000,0
1740534364.921,2047.750,50.000,0
1740534365.921,2047.750,50.000,0
1740534366.921,2047.750,50.000,0
1740534367.921,2047.750,50.000,0
1740534368.921,2047.750,50.000,0
1740534369.921,2047.750,50.000,0
1740534370.921,2047.750,50.000,0
1740534371.921,2047.750,50.000,0
1740534372.921,2047.750,50.000,0
1740534373.922,2047.750,50.000,0
1740534374.922,2047.750,50.000,0
1740534375.922,2047.750,50.000,0
1740534376.922,2047.750,50.000,0
1740534377.922,2047.750,50.000,0
1740534378.922,2047.750,50.000,0
1740534379.922,2047.750,50.000,0
1740534380.922,2047.750,50.000,0
1740534381.922,2047.750,50.000,0
1740534382.922,2047.750,50.000,0
1740534383.922,2047.750,50.000,0
1740534384.922,2047.750,50.000,0
1740534385.922,2047.750,50.000,0
1740534386.922,2047.750,50.000,0
1740534387.922,2047.750,50.000,0
1740534388.922,2047.750,50.000,0
1740534389.922,2047.750,50.000,0
1740534390.922,2047.750,50.000,0
1740534391.922,2047.750,50.000,0
1740534392.922,2047.750,50.000,0
1740534393.922,2047.750,50.000,0
1740534394.922,2047.750,50.000,0
1740534395.922,2047.750,50.000,0
1740534396.922,2047.750,50.000,0
1740534397.922,2047.750,50.000,0
1740534398.922,2047.750,50.000,0
1740534399.922,2047.750,50.000,0
1740534400.922,2047.750,50.000,0
1740534401.922,2047.750,50.000,0
1740534402.923,2047.750,50.000,0
1740534403.923,2047.750,50.000,0
1740534404.923,2047.750,50.000,0
1740534405.923,2047.750,50.000,0
1740534406.923,2047.750,50.000,0
1740534407.923,2047.750,50.000,0
1740534408.923,2047.750,50.000,0
1740534409.923,2047.750,50.000,0
1740534410.923,2047.750,50.000,0
1740534411.923,2047.750,50.000,0
1740534412.923,2047.750,50.000,0
1740534413.923,2047.750,50.000,0
1740534414.923,2047.750,50.000,0
1740534415.923,2047.750,50.000,0
1740534416.923,2047.750,50.000,0
1740534417.923,2047.750,50.000,0
1740534418.923,2047.750,50.000,0
1740534419.923,2047.750,50.000,0
1740534420.923,2047.750,50.000,0
1740534421.923,2047.750,50.000,0
1740534422.923,2047.750,50.000,0
1740534423.923,2047.750,50.000,0
1740534424.923,2047.750,50.000,0
1740534425.923,2047.750,50.000,0
1740534426.923,2047.750,50.000,0
1740534427.923,2047.750,50.000,0
1740534428.923,2047.750,50.000,0
1740534429.923,2047.750,50.000,0
1740534430.923,2047.750,50.000,0
1740534431.924,2047.750,50.000,0
1740534432.924,2047.750,50.000,0
1740534433.924,2047.750,50.000,0
1740534434.924,2047.750,50.000,0
1740534435.924,2047.750,50.000,0
1740534436.924,2047.750,50.000,0
1740534437.924,2047.750,50.000,0
1740534438.924,2047.750,50.000,0
1740534439.924,2047.750,50.000,0
1740534440.924,2047.750,50.000,0
1740534441.924,2047.750,50.000,0
1740534442.924,2047.750,50.000,0
1740534443.924,2047.750,50.000,0
1740534444.924,2047.750,50.000,0
1740534445.924,2047.750,50.000,0
1740534446.924,2047.750,50.000,0
1740534447.924,2047.750,50.000,0
1740534448.924,2047.750,50.000,0
1740534449.924,2047.750,50.000,0
1740534450.924,2047.750,50.000,0
1740534451.924,2047.750,50.000,0
1740534452.924,2047.750,50.000,0
1740534453.924,2047.750,50.000,0
1740534454.924,2047.750,50.000,0
1740534455.924,2047.750,50.000,0
1740534456.924,2047.750,50.000,0
1740534457.924,2047.750,50.000,0
1740534458.924,2047.750,50.000,0
1740534459.924,2047.750,50.000,0
1740534460.924,2047.750,50.000,0
1740534461.925,2047.750,50.000,0
1740534462.925,2047.750,50.000,0
1740534463.925,2047.750,50.000,0
1740534464.925,2047.750,50.000,0
1740534465.925,2047.750,50.000,0
1740534466.925,2047.750,50.000,0
1740534467.925,2047.750,50.000,0
1740534468.925,2047.750,50.000,0
1740534469.925,2047.750,50.000,0
1740534470.925,2047.750,50.000,0
1740534471.925,2047.750,50.000,0
1740534472.925,2047.750,50.000,0
1740534473.925,2047.750,50.000,0
1740534474.925,2047.750,50.000,0
1740534475.925,2047.750,50.000,0
1740534476.925,2047.750,50.000,0
1740534477.925,2047.750,50.000,0
1740534478.925,2047.750,50.000,0
1740534479.925,2047.750,50.000,0
